binary_ohe__Gender_Male,binary_ohe__OverTime_Yes,binary_ohe__Attrition_Yes,ohe__EducationBackground_Life Sciences,ohe__EducationBackground_Marketing,ohe__EducationBackground_Medical,ohe__EducationBackground_Other,ohe__EducationBackground_Technical Degree,ohe__MaritalStatus_Married,ohe__MaritalStatus_Single,ohe__EmpDepartment_Development,ohe__EmpDepartment_Finance,ohe__EmpDepartment_Human Resources,ohe__EmpDepartment_Research & Development,ohe__EmpDepartment_Sales,ohe__EmpJobRole_Data Scientist,ohe__EmpJobRole_Delivery Manager,ohe__EmpJobRole_Developer,ohe__EmpJobRole_Finance Manager,ohe__EmpJobRole_Healthcare Representative,ohe__EmpJobRole_Human Resources,ohe__EmpJobRole_Laboratory Technician,ohe__EmpJobRole_Manager,ohe__EmpJobRole_Manager R&D,ohe__EmpJobRole_Manufacturing Director,ohe__EmpJobRole_Research Director,ohe__EmpJobRole_Research Scientist,ohe__EmpJobRole_Sales Executive,ohe__EmpJobRole_Sales Representative,ohe__EmpJobRole_Senior Developer,ohe__EmpJobRole_Senior Manager R&D,ohe__EmpJobRole_Technical Architect,ohe__EmpJobRole_Technical Lead,ohe__BusinessTravelFrequency_Travel_Frequently,ohe__BusinessTravelFrequency_Travel_Rarely,scaler__Age,scaler__DistanceFromHome,scaler__EmpHourlyRate,scaler__EmpLastSalaryHikePercent,scaler__ExperienceYearsAtThisCompany,scaler__ExperienceYearsInCurrentRole,scaler__NumCompaniesWorked,scaler__TotalWorkExperienceInYears,scaler__TrainingTimesLastYear,scaler__YearsSinceLastPromotion,scaler__YearsWithCurrManager,remainder__EmpEducationLevel,remainder__EmpEnvironmentSatisfaction,remainder__EmpJobInvolvement,remainder__EmpJobLevel,remainder__EmpJobSatisfaction,remainder__EmpRelationshipSatisfaction,remainder__EmpWorkLifeBalance
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1710437108272698,0.5955304254598738,-1.318008401205749,2.36514610389346,-0.23923978916701666,-0.3644191610940013,-0.6912302348011908,-0.8278812159876497,-0.6404771591372063,-0.976563525066066,-0.281856995190024,4.0,3.0,2.0,1.0,2.0,4.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6122956169740791,-0.01602795321114146,0.4034644123780787,-0.6148565105224999,1.0637006052499813,1.1772273714369619,-0.6912302348011908,0.24538353129532472,0.15669427823811324,1.2731679012616228,1.0978280995940177,2.0,1.0,3.0,1.0,4.0,3.0,3.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.8496279846873032,0.10628372252306158,-1.6623029639225144,-1.156675167689038,-1.488698614387546,-1.7711551100586682,-0.6912302348011908,-1.4411753572922066,1.7510371529887523,-0.10624860726743034,-0.7910577131157575,1.0,4.0,3.0,1.0,3.0,4.0,3.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1781942751432897,1.4517121555992951,-1.416378276267682,1.2815087895603836,-1.488698614387546,-0.8836035444382807,-0.6912302348011908,-1.4411753572922066,-2.234820033887845,-0.976563525066066,-1.6615420899740658,3.0,1.0,3.0,1.0,3.0,3.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.067068654319441,1.0847771283966858,0.8461288501567772,2.0942367753101907,0.8359047833446286,1.1772273714369619,0.11218468230231556,-0.21458707468309265,-0.6404771591372063,1.634381228329841,0.949911040600859,5.0,1.0,3.0,4.0,2.0,4.0,3.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6122956169740791,0.35090707399146764,0.5510192249709782,-0.885765839105769,-2.4338777281781434,-1.7711551100586682,0.11218468230231556,0.5520306019476031,0.9538657156134327,-0.976563525066066,-1.6615420899740658,4.0,2.0,3.0,2.0,4.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9551630360621057,-0.13833962894534452,-1.1704535886128495,-1.156675167689038,-1.488698614387546,-1.7711551100586682,1.7190145165093282,1.3186482785782987,0.15669427823811324,-0.976563525066066,-1.6615420899740658,4.0,3.0,3.0,2.0,3.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388484380459408,-0.8722096833505628,0.6493891000329112,-0.34394718193923085,1.7176489609708852,1.7790511524228818,-1.092937693352944,1.6252953492305782,-0.6404771591372063,-0.10624860726743034,1.559632872173717,4.0,3.0,3.0,5.0,3.0,4.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05913809256993423,-0.13833962894534452,-0.13756990046255285,-0.34394718193923085,0.5622691754677592,0.8914995868024942,2.522429433612835,-0.06126353935695343,-0.6404771591372063,-0.976563525066066,0.5886273816682842,3.0,1.0,4.0,3.0,1.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2837293265180925,-0.3829629804137506,1.5347179755903082,-0.6148565105224999,-0.935804276355192,-0.3644191610940013,-0.2895227762494376,1.3186482785782987,-2.234820033887845,0.4028529834629872,-0.281856995190024,3.0,1.0,2.0,2.0,3.0,4.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28294932908460535,-0.9945213590847658,0.3050945373161457,0.1978714752273073,-0.23923978916701666,-0.3644191610940013,-0.2895227762494376,-0.06126353935695343,-0.6404771591372063,-0.10624860726743034,0.0794266637425508,4.0,2.0,4.0,1.0,4.0,3.0,3.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16467314394473687,-0.8722096833505628,0.7477589750948442,-1.156675167689038,0.009374837435404935,-0.3644191610940013,0.5138921408540688,-0.5212341453353716,-0.6404771591372063,-0.10624860726743034,0.3596600408137587,3.0,3.0,3.0,2.0,2.0,1.0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.28294932908460535,1.5740238313334982,0.9936836627496768,-0.07303785335596177,1.3468387269842452,1.2992688392195366,-0.6912302348011908,0.8586776725998816,0.15669427823811324,1.4667193431560928,1.4591117585265925,4.0,3.0,2.0,2.0,4.0,2.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1710437108272698,-0.6275863318821566,-0.9245289009580169,-0.6148565105224999,-0.935804276355192,-0.3644191610940013,-0.6912302348011908,-1.2878518219660675,-0.6404771591372063,0.4028529834629872,-0.281856995190024,4.0,4.0,2.0,1.0,4.0,2.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.28294932908460535,1.207088804130889,-0.9737138384889834,-0.6148565105224999,0.9545539512260023,1.0423167878706656,0.5138921408540688,0.7053541372737421,-0.6404771591372063,1.2731679012616228,1.349839086859351,3.0,3.0,3.0,2.0,2.0,3.0,4.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9480124717460857,-0.8722096833505628,-0.039200025400619835,2.0942367753101907,1.7176489609708852,1.0423167878706656,2.522429433612835,1.7786188845567168,-1.4376485965125256,2.143482819060259,1.0978280995940177,2.0,1.0,2.0,4.0,4.0,4.0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.395634944775428,-0.9945213590847658,1.1904234128735427,-0.885765839105769,0.40165961319364796,-0.8836035444382807,1.7190145165093282,2.238589490535135,-0.6404771591372063,-0.976563525066066,0.949911040600859,2.0,3.0,2.0,4.0,3.0,4.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.178974272576777,-0.13833962894534452,0.059169849661313174,0.7396901323938455,-0.935804276355192,-0.3644191610940013,0.5138921408540688,1.3186482785782987,0.15669427823811324,0.4028529834629872,-0.281856995190024,3.0,3.0,3.0,1.0,1.0,3.0,3.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8432574178047703,-0.9945213590847658,-0.28512471305545234,1.2815087895603836,-0.543519500596949,-0.3644191610940013,0.5138921408540688,2.5452365611874126,-0.6404771591372063,-0.976563525066066,-0.281856995190024,4.0,1.0,2.0,4.0,3.0,4.0,2.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7305718021139476,-0.01602795321114146,1.1412384753425762,-0.6148565105224999,-1.488698614387546,-1.7711551100586682,-0.6912302348011908,-1.4411753572922066,0.15669427823811324,-0.976563525066066,-1.6615420899740658,3.0,2.0,3.0,1.0,4.0,3.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.618666183856612,-0.26065130467954756,0.3542794748471122,-0.885765839105769,0.40165961319364796,0.8914995868024942,0.5138921408540688,0.3987070666214634,0.15669427823811324,-0.10624860726743034,0.949911040600859,3.0,4.0,3.0,2.0,4.0,4.0,3.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16467314394473687,-0.26065130467954756,-1.0720837135509165,2.36514610389346,0.5622691754677592,-1.7711551100586682,-0.6912302348011908,-0.36791061000923186,0.15669427823811324,1.634381228329841,0.949911040600859,2.0,1.0,4.0,2.0,1.0,3.0,3.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9543830386286186,-0.8722096833505628,0.6493891000329112,-1.156675167689038,-2.4338777281781434,-1.7711551100586682,-0.2895227762494376,-0.8278812159876497,1.7510371529887523,-0.976563525066066,-1.6615420899740658,4.0,1.0,3.0,1.0,3.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8432574178047703,-0.26065130467954756,-0.7769740883651174,0.7396901323938455,0.40165961319364796,0.8914995868024942,0.11218468230231556,2.3919130258612737,2.5482085903640717,1.0442451339701715,0.949911040600859,2.0,4.0,3.0,5.0,3.0,2.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122956169740791,0.10628372252306158,-1.3671933387367154,1.8233274467269218,0.21957550914793383,0.003948021182106815,0.11218468230231556,-0.06126353935695343,-1.4376485965125256,0.7640663105312053,0.0794266637425508,4.0,3.0,3.0,1.0,3.0,2.0,2.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9480124717460857,-0.8722096833505628,1.3871631629974088,0.1978714752273073,1.95539814984411,1.2992688392195366,-0.2895227762494376,2.3919130258612737,-0.6404771591372063,-0.10624860726743034,1.4591117585265925,3.0,1.0,1.0,5.0,2.0,1.0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.067068654319441,-0.6275863318821566,-1.7606728389844475,0.1978714752273073,-0.543519500596949,-0.3644191610940013,-1.092937693352944,-0.9812047513137891,-0.6404771591372063,-0.10624860726743034,-0.281856995190024,4.0,4.0,3.0,2.0,3.0,2.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16467314394473687,0.10628372252306158,0.009984912130346668,0.4687808038105764,-0.935804276355192,-0.8836035444382807,-1.092937693352944,-1.1345282866399282,-2.234820033887845,-0.976563525066066,-0.281856995190024,1.0,3.0,3.0,1.0,3.0,2.0,2.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8361068534887502,-0.26065130467954756,-1.711487901453481,-0.34394718193923085,1.8416985526246843,0.8914995868024942,-1.092937693352944,1.9319424198828565,0.9538657156134327,-0.10624860726743034,1.349839086859351,3.0,2.0,3.0,5.0,4.0,4.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1710437108272698,-0.13833962894534452,-1.4655632137986485,1.0105994609771145,-1.488698614387546,-1.7711551100586682,-0.6912302348011908,-1.4411753572922066,-0.6404771591372063,-0.976563525066066,-0.7910577131157575,1.0,4.0,4.0,1.0,4.0,4.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5003899987167435,-0.13833962894534452,-0.5802343382412514,1.5524181181436527,0.009374837435404935,0.2896758058165739,0.9155995994058219,0.5520306019476031,0.15669427823811324,-0.10624860726743034,0.3596600408137587,3.0,3.0,3.0,2.0,2.0,3.0,3.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3948549473419409,-0.7498980076163597,0.20672466225421268,-1.156675167689038,0.8359047833446286,1.0423167878706656,-0.6912302348011908,-0.06126353935695343,0.15669427823811324,1.9145600517688077,0.949911040600859,3.0,1.0,3.0,1.0,1.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.052767525687401326,0.10628372252306158,0.6985740375638777,0.4687808038105764,-1.488698614387546,-1.7711551100586682,0.11218468230231556,-0.9812047513137891,-0.6404771591372063,-0.976563525066066,-1.6615420899740658,2.0,4.0,4.0,1.0,4.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388484380459408,-0.26065130467954756,1.0920535378116099,-0.34394718193923085,1.7810838971352259,1.0423167878706656,-0.6912302348011908,1.6252953492305782,0.15669427823811324,2.2439843640467054,1.0978280995940177,4.0,2.0,3.0,5.0,2.0,2.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05913809256993423,0.9624654526624828,-1.6131180263915479,0.1978714752273073,-0.23923978916701666,-0.3644191610940013,-0.2895227762494376,0.24538353129532472,-1.4376485965125256,-0.10624860726743034,0.0794266637425508,2.0,3.0,2.0,2.0,2.0,3.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5067605655992764,2.0632705342703104,1.6822727881832078,0.7396901323938455,-0.543519500596949,-0.3644191610940013,-1.092937693352944,-0.9812047513137891,-0.6404771591372063,0.4028529834629872,-0.281856995190024,4.0,3.0,3.0,2.0,4.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5146911273487835,-0.3829629804137506,-0.6786042133031844,0.4687808038105764,-0.935804276355192,-0.3644191610940013,2.1207219750610813,-0.5212341453353716,-0.6404771591372063,0.4028529834629872,-0.281856995190024,2.0,2.0,3.0,1.0,3.0,4.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.052767525687401326,1.207088804130889,0.9444987252187103,0.4687808038105764,-0.23923978916701666,0.003948021182106815,0.11218468230231556,-0.21458707468309265,-0.6404771591372063,-0.976563525066066,-0.281856995190024,3.0,3.0,3.0,2.0,3.0,1.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361068534887502,1.696335507067701,0.059169849661313174,-0.885765839105769,-0.543519500596949,-0.3644191610940013,0.5138921408540688,1.0120012079260203,0.15669427823811324,-0.10624860726743034,-0.281856995190024,3.0,2.0,3.0,2.0,2.0,3.0,4.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7377223664299675,-0.5052746561479536,-0.38349458811738535,-1.156675167689038,-0.935804276355192,-0.3644191610940013,-0.6912302348011908,-1.2878518219660675,2.5482085903640717,-0.10624860726743034,-0.281856995190024,1.0,3.0,3.0,1.0,1.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.625816748172632,0.22859539825726463,-1.121268651081883,-0.6148565105224999,-0.935804276355192,-0.8836035444382807,-0.6912302348011908,-1.2878518219660675,-1.4376485965125256,-0.10624860726743034,-0.281856995190024,3.0,1.0,3.0,1.0,2.0,4.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1718237082607568,-0.6275863318821566,0.8461288501567772,0.4687808038105764,0.7059393246235809,-1.7711551100586682,-0.6912302348011908,-0.21458707468309265,-2.234820033887845,-0.976563525066066,0.949911040600859,2.0,4.0,3.0,2.0,4.0,3.0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9480124717460857,1.696335507067701,-1.1704535886128495,-0.07303785335596177,0.7059393246235809,1.0423167878706656,-0.6912302348011908,-0.21458707468309265,-0.6404771591372063,-0.976563525066066,1.0978280995940177,2.0,4.0,3.0,2.0,1.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5075405630327636,-0.6275863318821566,1.485533038059342,-0.34394718193923085,0.8359047833446286,0.2896758058165739,0.11218468230231556,2.6985600965135528,0.9538657156134327,-0.10624860726743034,0.7822165099733523,1.0,1.0,3.0,5.0,2.0,1.0,2.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.067068654319441,0.47321874972567074,0.9444987252187103,0.4687808038105764,1.6511184384141777,0.8914995868024942,1.317307057957575,2.0852659552089947,-0.6404771591372063,0.7640663105312053,1.0978280995940177,4.0,1.0,4.0,4.0,3.0,3.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16467314394473687,1.9409588585361073,0.7477589750948442,0.4687808038105764,0.8359047833446286,1.0423167878706656,0.11218468230231556,1.3186482785782987,-0.6404771591372063,-0.976563525066066,-0.7910577131157575,2.0,1.0,2.0,3.0,2.0,3.0,3.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3948549473419409,-0.8722096833505628,-1.318008401205749,1.2815087895603836,0.7059393246235809,0.8914995868024942,1.7190145165093282,0.3987070666214634,0.15669427823811324,-0.10624860726743034,0.949911040600859,2.0,1.0,3.0,1.0,1.0,1.0,4.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3948549473419409,0.7178421011940768,-0.48186446317931836,-0.885765839105769,0.40165961319364796,0.7205171462656593,1.7190145165093282,0.7053541372737421,-0.6404771591372063,1.634381228329841,0.949911040600859,1.0,2.0,3.0,3.0,3.0,4.0,4.0
